Файл	Сущность	Оффсет	Тип сущности	Окно±25
./___Corpus/Medline/xml/PMC4600408.xml	isothiocyanate	74031 : 74045	CM	assicin, and the dietary isothiocyanate, sulforaphane, both from
./___Corpus/Medline/xml/PMC4600408.xml	sulforaphane	74047 : 74059	CM	 dietary isothiocyanate, sulforaphane, both from cruciferous v
./___Corpus/Medline/xml/PMC4600408.xml	indole-3-carbinol	74180 : 74197	CM	breast cancer cells with indole-3-carbinol induced cell cycle arres
./___Corpus/Medline/xml/PMC4600408.xml	estrogen	74247 : 74255	CM	t and disrupted combined estrogen receptor-alpha and Sp1-d
./___Corpus/Medline/xml/PMC4600408.xml	alpha	74265 : 74270	CM	mbined estrogen receptor-alpha and Sp1-driven transcrip
./___Corpus/Medline/xml/PMC4600408.xml	Sp1	74275 : 74278	CM	rogen receptor-alpha and Sp1-driven transcription of 
./___Corpus/Medline/xml/PMC4600408.xml	hTERT	74307 : 74312	CM	ven transcription of the hTERT gene [340]. Chromatin im
./___Corpus/Medline/xml/PMC4600408.xml	Chromatin	74325 : 74334	CM	of the hTERT gene [340]. Chromatin immunoprecipitation anal
./___Corpus/Medline/xml/PMC4600408.xml	hTERT	74382 : 74387	CM	alysis of the endogenous hTERT promoter showed that ind
./___Corpus/Medline/xml/PMC4600408.xml	indole-3-carbinol	74409 : 74426	CM	ERT promoter showed that indole-3-carbinol inhibited binding of bot
./___Corpus/Medline/xml/PMC4600408.xml	estrogen	74453 : 74461	CM	nhibited binding of both estrogen receptor-alpha and Sp1 t
./___Corpus/Medline/xml/PMC4600408.xml	alpha	74471 : 74476	CM	f both estrogen receptor-alpha and Sp1 to a composite e
./___Corpus/Medline/xml/PMC4600408.xml	Sp1	74481 : 74484	CM	rogen receptor-alpha and Sp1 to a composite estrogen 
./___Corpus/Medline/xml/PMC4600408.xml	estrogen	74500 : 74508	CM	a and Sp1 to a composite estrogen response-Sp1 element in 
./___Corpus/Medline/xml/PMC4600408.xml	hTERT	74537 : 74542	CM	ponse-Sp1 element in the hTERT promoter [340]. Similar 
./___Corpus/Medline/xml/PMC4600408.xml	curcumin	74570 : 74578	CM	omoter [340]. Similar to curcumin, exposure to sulforaphan
./___Corpus/Medline/xml/PMC4600408.xml	sulforaphane	74592 : 74604	CM	to curcumin, exposure to sulforaphane elevated intracellular r
./___Corpus/Medline/xml/PMC4600408.xml	oxygen	74637 : 74643	CM	d intracellular reactive oxygen species in hepatocellula
./___Corpus/Medline/xml/PMC4600408.xml	hTERT	74748 : 74753	CM	ked to the inhibition of hTERT gene expression [341]. I
./___Corpus/Medline/xml/PMC4600408.xml	sulforaphane	74839 : 74851	CM	 in breast cancer cells, sulforaphane suppressed Akt kinase ac
./___Corpus/Medline/xml/PMC4600408.xml	hTERT	74914 : 74919	CM	 resulted in the loss of hTERT phosphorylation [341].  
./___Corpus/Medline/xml/PMC4600408.xml	phosphorylation	74920 : 74935	RN	ted in the loss of hTERT phosphorylation [341].                  
./___Corpus/Medline/xml/PMC4600408.xml	sulphated lipopolysaccharide	75086 : 75114	CM	icals. Axinelloside A, a sulphated lipopolysaccharide isolated from the marine
./___Corpus/Medline/xml/PMC4600408.xml	pentaoxazole	75354 : 75366	CM	is a natural macrocyclic pentaoxazole isolated from Streptomyc
./___Corpus/Medline/xml/PMC4600408.xml	vitro	75517 : 75522	CM	 of cancer cell lines in vitro as well as leukemia xeno
./___Corpus/Medline/xml/PMC4600408.xml	poly(ADP-ribose)	76137 : 76153	CM	terest is tankyrase 1, a poly(ADP-ribose) polymerase (PARP) family
./___Corpus/Medline/xml/PMC4600408.xml	TRF1	76223 : 76227	CM	es the shelterin protein TRF1 [349], [350]. By modifyi
./___Corpus/Medline/xml/PMC4600408.xml	TRF1	76255 : 76259	CM	49], [350]. By modifying TRF1, tankyrase 1 causes disp
./___Corpus/Medline/xml/PMC4600408.xml	TRF1	76296 : 76300	CM	1 causes displacement of TRF1 from the telomere, there
./___Corpus/Medline/xml/PMC4600408.xml	WNT	76969 : 76972	CM	of telomerase (e.g., the WNT/β-catenin pathway), this
./___Corpus/Medline/xml/PMC4600408.xml	β-catenin	76973 : 76982	CM	elomerase (e.g., the WNT/β-catenin pathway), this area of i
./___Corpus/Medline/xml/PMC4600408.xml	porphyrins	77484 : 77494	CM	telomere effects include porphyrins (TMPyP4), perylenes (PIP
./___Corpus/Medline/xml/PMC4600408.xml	TMPyP4	77496 : 77502	CM	ects include porphyrins (TMPyP4), perylenes (PIPER), acr
./___Corpus/Medline/xml/PMC4600408.xml	perylenes	77505 : 77514	CM	ude porphyrins (TMPyP4), perylenes (PIPER), acridine deriva
./___Corpus/Medline/xml/PMC4600408.xml	PIPER	77516 : 77521	CM	ins (TMPyP4), perylenes (PIPER), acridine derivatives (
./___Corpus/Medline/xml/PMC4600408.xml	acridine	77524 : 77532	CM	yP4), perylenes (PIPER), acridine derivatives (BRACO19, RH
./___Corpus/Medline/xml/PMC4600408.xml	BRACO19	77546 : 77553	CM	), acridine derivatives (BRACO19, RHPS4), quinoline-subst
./___Corpus/Medline/xml/PMC4600408.xml	RHPS4	77555 : 77560	CM	ne derivatives (BRACO19, RHPS4), quinoline-substituted 
./___Corpus/Medline/xml/PMC4600408.xml	quinoline	77563 : 77572	CM	atives (BRACO19, RHPS4), quinoline-substituted triazines an
./___Corpus/Medline/xml/PMC4600408.xml	triazines	77585 : 77594	CM	), quinoline-substituted triazines and natural products, su
./___Corpus/Medline/xml/PMC4600408.xml	cytosine	78233 : 78241	CM	lls to danunorubicin and cytosine-arabinoside, and was eff
./___Corpus/Medline/xml/PMC4600408.xml	arabinoside	78242 : 78253	CM	nunorubicin and cytosine-arabinoside, and was effectively com
./___Corpus/Medline/xml/PMC4600408.xml	tyrosine	78293 : 78301	CM	tively combined with the tyrosine kinase inhibitor imatini
./___Corpus/Medline/xml/PMC4600408.xml	imatinib	78319 : 78327	CM	yrosine kinase inhibitor imatinib to kill chronic myeloid 
./___Corpus/Medline/xml/PMC4600408.xml	retinoic acid	78962 : 78975	CM	iation pathways (such as retinoic acid [362]), may induce senes
./___Corpus/Medline/xml/PMC4600408.xml	p53	79910 : 79913	CM	ose tumors retain intact p53 responses [363], [364]. 
./___Corpus/Medline/xml/PMC4600408.xml	p53	79978 : 79981	CM	th genotoxins, wild-type p53 tumors show induction of
./___Corpus/Medline/xml/PMC4600408.xml	p21	80007 : 80010	CM	tumors show induction of p21 and SA-βgal, but not p16
./___Corpus/Medline/xml/PMC4600408.xml	p16	80032 : 80035	CM	p21 and SA-βgal, but not p16, and tumor growth often 
./___Corpus/Medline/xml/PMC4600408.xml	CDK	80194 : 80197	CM	urrent administration of CDK inhibitors that circumve
./___Corpus/Medline/xml/PMC4600408.xml	p16	80240 : 80243	CM	ircumvent defects in the p16/pRB pathway, causing the
./___Corpus/Medline/xml/PMC4600408.xml	pRB	80244 : 80247	CM	mvent defects in the p16/pRB pathway, causing the act
./___Corpus/Medline/xml/PMC4600408.xml	heterochromatin	80303 : 80318	CM	n of RB-family dependent heterochromatin formation at E2F-depende
./___Corpus/Medline/xml/PMC4600408.xml	E2F	80332 : 80335	CM	rochromatin formation at E2F-dependent promoters, and
./___Corpus/Medline/xml/PMC4600408.xml	ALT+	80589 : 80593	CM	e selective outgrowth of ALT+ cells [240].            
./___Corpus/Medline/xml/PMC4600408.xml	lead	81402 : 81406	CM	dated hits with improved lead-like qualities at the ea
./___Corpus/Medline/xml/PMC4600408.xml	phosphorylation	81760 : 81775	RN	porter activity, protein phosphorylation, or cell morphology. Imp
./___Corpus/Medline/xml/PMC4600408.xml	ALT	85411 : 85414	CM	esistant and/or activate ALT mechanisms for telomere 
./___Corpus/Medline/xml/PMC4600408.xml	arsenal	87046 : 87053	CM	ity, may well add to the arsenal available for combinator
./___Corpus/Medline/xml/PMC4600408.xml	Dr	87153 : 87155	CM	est                      Dr. Keith has collaborative
./___Corpus/Medline/xml/PMC4600408.xml	PY	87493 : 87495	CM	al Institutes of Health (PY: ES019458, GF: CA164095,
./___Corpus/Medline/xml/PMC4600408.xml	PY	87579 : 87581	CM	Cancer Research Program (PY: 17UB-8708), Cancer Rese
./___Corpus/Medline/xml/PMC4600408.xml	FR	87703 : 87705	CM	ute for Health Research (FR: MOP114962), Fonds de Re
./___Corpus/Medline/xml/PMC4600408.xml	FR	87752 : 87754	CM	 Recherche Québec Santé (FR: 22624), W.W. Smith Char
./___Corpus/Medline/xml/PMC4600408.xml	AM	87827 : 87829	CM	os III Health Institute (AM: CP10/00539), Basque Fou
./___Corpus/Medline/xml/PMC4600408.xml	CP10	87831 : 87835	CM	II Health Institute (AM: CP10/00539), Basque Foundatio
./___Corpus/Medline/xml/PMC4600408.xml	IKERBASQUE	87875 : 87885	CM	 Foundation for Science (IKERBASQUE) and Marie Curie CIG gra
./___Corpus/Medline/xml/PMC4600408.xml	CIG	87903 : 87906	CM	RBASQUE) and Marie Curie CIG grant (AM: 2012/712404),
./___Corpus/Medline/xml/PMC4600408.xml	AM	87914 : 87916	CM	d Marie Curie CIG grant (AM: 2012/712404), the Spani
./___Corpus/Medline/xml/PMC4600408.xml	ISCIII	87983 : 87989	CM	onomy and Competitivity, ISCIII (AC: PI12/00137, RTICC: 
./___Corpus/Medline/xml/PMC4600408.xml	PI12	87995 : 87999	CM	mpetitivity, ISCIII (AC: PI12/00137, RTICC: RD12/0036/
./___Corpus/Medline/xml/PMC4600408.xml	RD12	88014 : 88018	CM	 (AC: PI12/00137, RTICC: RD12/0036/0028), Regional Dev
./___Corpus/Medline/xml/PMC4600408.xml	MIS	88505 : 88508	CM	eek National funds grant MIS 379346 (AGG), COST Actio
./___Corpus/Medline/xml/PMC4600408.xml	CM1201	88541 : 88547	CM	(AGG), COST Action grant CM1201 (AGG), Italian Ministry 
./___Corpus/Medline/xml/PMC4600408.xml	AA	88615 : 88617	CM	the University of Italy (AA, EN), Japan Ministry of 
./___Corpus/Medline/xml/PMC4600408.xml	EN	88619 : 88621	CM	University of Italy (AA, EN), Japan Ministry of Educ
./___Corpus/Medline/xml/PMC4600408.xml	KA	88799 : 88801	CM	IUR-PRIN 20125S38FA_002 (KA), Italian Ministry of He
./___Corpus/Medline/xml/PMC4600408.xml	KA	88855 : 88857	CM	 grant GR-2011-02348047 (KA), Italian Association fo
./___Corpus/Medline/xml/PMC4600408.xml	AA	89000 : 89002	CM	), Terry Fox Foundation (AA), Zayed Center for Healt
./___Corpus/Medline/xml/PMC4600408.xml	AA	89039 : 89041	CM	ter for Health Sciences (AA), and Al-Jalila Foundati
./___Corpus/Medline/xml/PMC4600408.xml	AA	89070 : 89072	CM	nd Al-Jalila Foundation (AA).                  Refer
./___Corpus/Medline/xml/PMC4635070.xml	cyclooxygenase-2	650 : 666	CM	ation inhibitory factor, cyclooxygenase-2, transcription factor nu
./___Corpus/Medline/xml/PMC4635070.xml	alpha	734 : 739	CM	B, tumor necrosis factor alpha, inducible nitric oxide 
./___Corpus/Medline/xml/PMC4635070.xml	nitric oxide	751 : 763	CM	 factor alpha, inducible nitric oxide synthase, protein kinase
./___Corpus/Medline/xml/PMC4635070.xml	CXC	796 : 799	CM	e, protein kinase B, and CXC chemokines are reviewed 
./___Corpus/Medline/xml/PMC4635070.xml	curcumin	868 : 876	CM	flammatory targets while curcumin, resveratrol, epigalloca
./___Corpus/Medline/xml/PMC4635070.xml	resveratrol	878 : 889	CM	 targets while curcumin, resveratrol, epigallocatechin gallat
./___Corpus/Medline/xml/PMC4635070.xml	gallate	908 : 915	CM	ratrol, epigallocatechin gallate, genistein, lycopene, an
./___Corpus/Medline/xml/PMC4635070.xml	genistein	917 : 926	CM	pigallocatechin gallate, genistein, lycopene, and anthocyan
./___Corpus/Medline/xml/PMC4635070.xml	lycopene	928 : 936	CM	chin gallate, genistein, lycopene, and anthocyanins are re
./___Corpus/Medline/xml/PMC4635070.xml	anthocyanins	942 : 954	CM	genistein, lycopene, and anthocyanins are reviewed as low-cost
./___Corpus/Medline/xml/PMC4635070.xml	10-fold	2671 : 2678	CM	cer has been found to be 10-fold higher in inflammatory b
./___Corpus/Medline/xml/PMC4635070.xml	penile	3466 : 3472	CM	has been associated with penile cancer [17]. Helicobacte
./___Corpus/Medline/xml/PMC4635070.xml	Helicobacter	3486 : 3498	CM	with penile cancer [17]. Helicobacter pylori (H. pylori) infec
./___Corpus/Medline/xml/PMC4635070.xml	H	3507 : 3508	CM	7]. Helicobacter pylori (H. pylori) infection and a
./___Corpus/Medline/xml/PMC4635070.xml	oxygen	4669 : 4675	CM	e generation of reactive oxygen species (ROS) and reacti
./___Corpus/Medline/xml/PMC4635070.xml	ROS	4685 : 4688	CM	reactive oxygen species (ROS) and reactive nitrogen s
./___Corpus/Medline/xml/PMC4635070.xml	nitrogen	4703 : 4711	CM	ecies (ROS) and reactive nitrogen species (RNS) capable of
./___Corpus/Medline/xml/PMC4635070.xml	RNS	4721 : 4724	CM	active nitrogen species (RNS) capable of damaging the
./___Corpus/Medline/xml/PMC4635070.xml	aldehydes	4803 : 4812	CM	 [22]. Free radicals and aldehydes, produced during chronic
./___Corpus/Medline/xml/PMC4635070.xml	nitric oxide	5287 : 5299	CM	ns, oncogenes, inducible nitric oxide synthase (iNOS), cycloox
./___Corpus/Medline/xml/PMC4635070.xml	iNOS	5310 : 5314	CM	e nitric oxide synthase (iNOS), cyclooxygenase-2 (COX-
./___Corpus/Medline/xml/PMC4635070.xml	cyclooxygenase-2	5317 : 5333	CM	c oxide synthase (iNOS), cyclooxygenase-2 (COX-2), 5-lipoxygenase,
./___Corpus/Medline/xml/PMC4635070.xml	COX-2	5335 : 5340	CM	iNOS), cyclooxygenase-2 (COX-2), 5-lipoxygenase, matrix
./___Corpus/Medline/xml/PMC4635070.xml	5-lipoxygenase	5343 : 5357	CM	yclooxygenase-2 (COX-2), 5-lipoxygenase, matrix metalloproteinas
./___Corpus/Medline/xml/PMC4635070.xml	HIF-1α	5465 : 5471	CM	xia-inducible factor-1α (HIF-1α), nuclear factor-κB (NF-
./___Corpus/Medline/xml/PMC4635070.xml	NF-κB	5493 : 5498	CM	-1α), nuclear factor-κB (NF-κB), nuclear factor of acti
./___Corpus/Medline/xml/PMC4635070.xml	STAT3	5592 : 5597	CM	tors of transcription 3 (STAT3), activator protein-1 (A
./___Corpus/Medline/xml/PMC4635070.xml	protein-1	5610 : 5619	CM	ion 3 (STAT3), activator protein-1 (AP-1), cAMP response bi
./___Corpus/Medline/xml/PMC4635070.xml	cAMP	5628 : 5632	CM	ivator protein-1 (AP-1), cAMP response binding protein
./___Corpus/Medline/xml/PMC4635070.xml	CBP	5664 : 5667	CM	se binding protein/p300 (CBP/p300), and CCAAT enhance
./___Corpus/Medline/xml/PMC4635070.xml	CCAAT	5679 : 5684	CM	ein/p300 (CBP/p300), and CCAAT enhancer binding protein
./___Corpus/Medline/xml/PMC4635070.xml	EBP	5713 : 5716	CM	ancer binding protein (C/EBP) [25–28]. Additionally, 
./___Corpus/Medline/xml/PMC4635070.xml	25–	5719 : 5722	CPR	binding protein (C/EBP) [25–28]. Additionally, activa
./___Corpus/Medline/xml/PMC4635070.xml	IκB	5791 : 5794	CM	tream kinases, including IκB kinase (IKK), protein ki
./___Corpus/Medline/xml/PMC4635070.xml	IKK	5803 : 5806	CM	s, including IκB kinase (IKK), protein kinase C (PKC)
./___Corpus/Medline/xml/PMC4635070.xml	mitogen	5833 : 5840	CM	 protein kinase C (PKC), mitogen-activated protein kinase
./___Corpus/Medline/xml/PMC4635070.xml	MAPK	5867 : 5871	CM	ctivated protein kinase (MAPK), and phosphoinositide-3
./___Corpus/Medline/xml/PMC4635070.xml	phosphoinositide-3	5878 : 5896	CM	otein kinase (MAPK), and phosphoinositide-3 kinase/Protein kinase B 
./___Corpus/Medline/xml/PMC4635070.xml	PI3K	5922 : 5926	CM	kinase/Protein kinase B (PI3K)/AKT, are known to parti
./___Corpus/Medline/xml/PMC4635070.xml	AKT	5928 : 5931	CM	/Protein kinase B (PI3K)/AKT, are known to participat
./___Corpus/Medline/xml/PMC4635070.xml	NK	6571 : 6573	CM	tes, and natural killer (NK) cells serve as the fron
./___Corpus/Medline/xml/PMC4635070.xml	MDSC	7635 : 7639	CM	. Several factors induce MDSC differentiation arrest t
./___Corpus/Medline/xml/PMC4635070.xml	mitogenic	7840 : 7849	CM	ivated leukocytes supply mitogenic growth factors that stim
./___Corpus/Medline/xml/PMC4635070.xml	TH1	8007 : 8010	CM	per cells (e.g., subsets TH1, 2, 9, 10, 17, and 22) a
./___Corpus/Medline/xml/PMC4635070.xml	COX-2	11277 : 11282	CM	inhibitory factor (MIF), COX-2, NF-κB, tumor necrosis f
./___Corpus/Medline/xml/PMC4635070.xml	NF-κB	11284 : 11289	CM	ory factor (MIF), COX-2, NF-κB, tumor necrosis factor a
./___Corpus/Medline/xml/PMC4635070.xml	alpha	11313 : 11318	CM	B, tumor necrosis factor alpha (TNF-α), iNOS, AKT and C
./___Corpus/Medline/xml/PMC4635070.xml	iNOS	11328 : 11332	CM	is factor alpha (TNF-α), iNOS, AKT and CXC chemokines.
./___Corpus/Medline/xml/PMC4635070.xml	AKT	11334 : 11337	CM	tor alpha (TNF-α), iNOS, AKT and CXC chemokines.     
./___Corpus/Medline/xml/PMC4635070.xml	CXC	11342 : 11345	CM	a (TNF-α), iNOS, AKT and CXC chemokines.             
./___Corpus/Medline/xml/PMC4635070.xml	HPA	11477 : 11480	CM	lamic–pituitary–adrenal (HPA) axis (also known as the
./___Corpus/Medline/xml/PMC4635070.xml	cortisol	11684 : 11692	CM	n [39] by the release of cortisol from the adrenal gland. 
./___Corpus/Medline/xml/PMC4635070.xml	corticotrophin	12038 : 12052	CM	the hypothalamus secrete corticotrophin-releasing hormone (CRH),
./___Corpus/Medline/xml/PMC4635070.xml	CRH	12072 : 12075	CM	ophin-releasing hormone (CRH), which in turn stimulat
./___Corpus/Medline/xml/PMC4635070.xml	adrenocorticotropic	12120 : 12139	CM	mulates the secretion of adrenocorticotropic hormone (ACTH) from the 
./___Corpus/Medline/xml/PMC4635070.xml	cortisol	12238 : 12246	CM	drenal cortex to promote cortisol release [40]. A negative
./___Corpus/Medline/xml/PMC4635070.xml	HPA	12300 : 12303	CM	dback loop completes the HPA circuit resulting in cor
./___Corpus/Medline/xml/PMC4635070.xml	cortisol	12325 : 12333	CM	HPA circuit resulting in cortisol suppressing the producti
./___Corpus/Medline/xml/PMC4635070.xml	CRH	12364 : 12367	CM	essing the production of CRH and ACTH through feedbac
./___Corpus/Medline/xml/PMC4635070.xml	cortisol	12535 : 12543	CM	ss response, but adrenal cortisol is also a vitally import
./___Corpus/Medline/xml/PMC4635070.xml	cortisol	12697 : 12705	CM	responses. Specifically, cortisol achieves this mediation 
./___Corpus/Medline/xml/PMC4635070.xml	cytokine	12812 : 12820	CM	ster immune/inflammatory cytokine MIF.                    
./___Corpus/Medline/xml/PMC4635070.xml	MIF	12864 : 12867	CM	                         MIF is released from macroph
./___Corpus/Medline/xml/PMC4635070.xml	glucocorticoids	12944 : 12959	CM	 have been stimulated by glucocorticoids, and is a potent proinfl
./___Corpus/Medline/xml/PMC4635070.xml	cytokine	12993 : 13001	CM	a potent proinflammatory cytokine that binds to the CD74 m
./___Corpus/Medline/xml/PMC4635070.xml	CD74	13020 : 13024	CM	tokine that binds to the CD74 molecule on immune cells
./___Corpus/Medline/xml/PMC4635070.xml	cortisol	13240 : 13248	CM	th low concentrations of cortisol which induce MIF [41], a
./___Corpus/Medline/xml/PMC4635070.xml	MIF	13262 : 13265	CM	of cortisol which induce MIF [41], and higher levels 
./___Corpus/Medline/xml/PMC4635070.xml	cortisol	13293 : 13301	CM	1], and higher levels of cortisol which result in decrease
./___Corpus/Medline/xml/PMC4635070.xml	MIF	13331 : 13334	CM	h result in decreases in MIF secretions [42]. As proi
./___Corpus/Medline/xml/PMC4635070.xml	cytokine	13371 : 13379	CM	[42]. As proinflammatory cytokine, MIF overcomes the inhib
./___Corpus/Medline/xml/PMC4635070.xml	MIF	13381 : 13384	CM	roinflammatory cytokine, MIF overcomes the inhibitory
./___Corpus/Medline/xml/PMC4635070.xml	glucocorticoids	13421 : 13436	CM	he inhibitory effects of glucocorticoids on TNF-α, IL-1β, IL-6, a
./___Corpus/Medline/xml/PMC4635070.xml	IL-8	13464 : 13468	CM	 TNF-α, IL-1β, IL-6, and IL-8 production [43].        
./___Corpus/Medline/xml/PMC4635070.xml	MIF	13535 : 13538	CM	              In cancer, MIF is frequently elevated [
./___Corpus/Medline/xml/PMC4635070.xml	MIF	13663 : 13666	CM	ifically, the effects of MIF extends to multiple proc
./___Corpus/Medline/xml/PMC4635070.xml	COX-2	13877 : 13882	CM	signaling is involved in COX-2 and PGE2 upregulation, t
./___Corpus/Medline/xml/PMC4635070.xml	PGE2	13887 : 13891	CM	is involved in COX-2 and PGE2 upregulation, the activa
